Ticker,Company,Sector,Industry,mcap_2019,mcap_2020,mcap_2021,mcap_2022,mcap_2023,mcap_2024,pe_2019,pe_2020,pe_2021,pe_2022,pe_2023,pe_2024,dy_2019,dy_2020,dy_2021,dy_2022,dy_2023,dy_2024,pscore_2019,pscore_2020,pscore_2021,pscore_2022,pscore_2023,pscore_2024,azscore_2019,azscore_2020,azscore_2021,azscore_2022,azscore_2023,azscore_2024,fcfyield_2019,fcfyield_2020,fcfyield_2021,fcfyield_2022,fcfyield_2023,fcfyield_2024,roic_2019,roic_2020,roic_2021,roic_2022,roic_2023,roic_2024,rg_2019,rg_2020,rg_2021,rg_2022,rg_2023,rg_2024,ndebitda_2019,ndebitda_2020,ndebitda_2021,ndebitda_2022,ndebitda_2023,ndebitda_2024,gpm_2019,gpm_2020,gpm_2021,gpm_2022,gpm_2023,gpm_2024,epsdg_2019,epsdg_2020,epsdg_2021,epsdg_2022,epsdg_2023,epsdg_2024
AROW,Arrow Financial Corp,Financial,Banks - Regional,550264076,450888453,550156860,560491855,475035880,550264076,"15,06731688","11,32891542","11,31912329","11,47017931","15,82755711","16,17613148","0,02693006631","0,03403054659","0,02887633576","0,03116484337","0,0377783181","0,03805011849",9,9,9,9,9,9,"-0,6431246898","-0,6431246898","-0,6431246898","-0,6431246898","-0,6431246898","-0,6431246898","0,06403816043","0,08038905866","0,1082136076","0,08122261374","0,02835842273","0,06007782025","0,06595145199","0,08994514331","0,1044224063","0,1035753324","0,06235719528","0,06209841603","0,1025252686","0,04511473893","0,023278498","0,08538456858","0,1939096475","0,1637407985","5,632241622","-4,9938362","-5,365180673","0,5997502164","-1,604276866","-2,831082188","0,8280072878","0,8477178079","0,963040583","0,8996817171","0,6811734079","0,6035227084",0,"0,08558558559","0,2116182573","-0,02054794521","-0,3811188811",0
BATRA,Atlanta Braves Holdings Inc,Communication Services,Entertainment,1507208412,1293240422,1523752242,1911777408,2662067680,1507208412,"-19,6357614","-12,435","-114,9471222","-59,39999991","-21,07389153","-81,6",0,0,0,"0,00765228038",0,0,4,4,4,4,4,4,"1,505655601","1,505655601","1,505655601","1,505655601","1,505655601","1,505655601","-0,01851908649","-0,1402163043","0,01806017323","0,01757794105","-0,02552991168","-0,0271929643","-0,02663934426","-0,05907272856","0,01272685185","-0,02308773657","-0,03537450202","-0,02572562309","0,07692307692","-0,6260504202","2,166949438","0,04407175941","0,08853118029","0,03446564284","12,875","-8,796610169","6,148426335","11,70679128","24,83706693","30,33477354",1,1,"0,3323848669","0,2583504514","0,2332600243","0,2245800817","-16,40816327","0,1390728477","0,8384615385","-1,666666667","-2,625","0,7536945813"
BCBP,BCB Bancorp Inc (NJ),Financial,Banks - Regional,241352579,189463050,262001400,304318840,216856600,241352579,"10,73029048","9,134329002","7,689313376","6,697652647","7,352694773","10,81259088","0,04457225763","0,05524508083","0,04153339864","0,03660666112","0,05139784897","0,06096456308",6,6,6,6,6,6,"-0,7265840477","-0,7265840477","-0,7265840477","-0,7265840477","-0,7265840477","-0,7265840477","0,09638418415","0,7241278495","0,1730767178","0,1322458627","0,1413002613","0,3302594798","0,0385658364","0,04146801175","0,08430881057","0,06204719393","0,03440276781","0,02195435362","0,1405397277","-0,0574504056","-0,005274070661","0,1004077851","0,4465858865","0,02338813602","-8,449471697","-0,618188488","-5,757250396","3,192740278","5,971320293","7,294543535","0,6663719697","0,6506689266","0,8425519244","0,8916007697","0,5302523279","0,4234141834","0,1881188119","-0,05","0,6842105263","0,34375","-0,3410852713","-0,4176470588"
BNDX,Vanguard Total International Bond ETF,Financial,Exchange Traded Fund,115622833420,119648584248,112721023179,96924549118,100888994096,115622833420,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
CALM,"Cal-Maine Foods, Inc",Consumer Defensive,Farm Products,2072220750,1821816200,1808293140,2649155850,2796442530,2072220750,"33,0865098","116,6149067","848,4283689","17,48037037","3,051634777","10,81146861","0,02324817533",0,"0,0009452085491","0,00263803526","0,109065644","0,03057405515",7,7,7,7,7,7,"9,649357776","9,649357776","9,649357776","9,649357776","9,649357776","9,649357776","0,02624831744","-0,02357897662","-0,03944071484","0,02320625753","0,314039904","0,1012795533","0,03287138525","0,001031778581","0,004716895628","0,09136367312","0,4117773746","0,1216576597","-0,09431165216","-0,007037235121","-0,001939910137","0,317402614","0,7703632596","-0,2605586328","-0,5306148344","-0,9501906941","-1,105204962","-0,2454761874","-0,2733181067","-0,5396983853","0,1637238941","0,132869787","0,1190975154","0,1896617016","0,3802843224","0,2327892839","-0,5692307692","-0,6607142857","-0,8886842105","63,30260047","4,705882353","-0,6333762887"
CARZ,First Trust S-Network Future Vehicles & Technology ETF,Financial,Exchange Traded Fund,21072952,32330165,37328517,25297527,35506396,21072952,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,Financial,Exchange Traded Fund,280583426,261230932,338918162,326552529,324168124,280583426,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
COLB,"Columbia Banking System, Inc",Financial,Banks - Regional,8960589040,7911175300,7113066240,2353273520,5551654440,8960589040,"25,31974162","-5,189525016","17,0514562","19,41371514","14,94260562","10,55058909","0,02064570422","0,02339768107","0,02563708635","0,0278806892","0,05186643714","0,05331967574",6,6,6,6,6,6,"0,1578471195","0,1578471195","0,1578471195","0,1578471195","0,1578471195","0,1578471195","-0,01039027653","0,01034528181","0,090312495","0,1587649635","0,128550602","0,1106813822","0,0556289133","-0,3157225686","0,1038739317","0,07040562389","0,03300170273","0,05414906046","0,09233412993","-0,031452852","-0,07459800258","0,02213657716","1,035742035","0,08127282417","0,6597642667","0,6830682774","-3,02971553","0,8842389477","4,223887848","2,337440236","0,8076300224","0,7648739748","1,000193422","0,8797687647","0,6502857555","0,6147395022","0,1188811189","-5,325","1,276011561","-0,1884816754","0,1483870968","0,4325842697"
COMT,iShares GSCI Commodity Dynamic Roll Strategy ETF,Financial,Exchange Traded Fund,776199858,629026138,728321228,664876147,591289287,776199858,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
CPB,Campbells Co,Consumer Defensive,Packaged Foods,14924840000,14650050000,13124920000,16968250000,12882540000,14924840000,"58,97317536","9,19541769","13,22071856","19,71410832","15,96757576","24,79365079","0,0339940884","0,0284566477","0,03313917851","0,03022063071","0,03262730855","0,03165457391",5,5,5,5,5,5,"1,726828501","1,726828501","1,726828501","1,726828501","1,726828501","1,726828501","0,08148937504","0,07327920781","0,0573707874","0,06292055928","0,05642261635","0,0475174278","0,07315624214","0,0946491258","0,09561001724","0,09019621275","0,09883702553","0,06971495117","0,225547997","0,07203651166","-0,02473823496","0,01014629542","0,09285213735","0,02981724912","5,916608269","3,883252259","2,803542673","3,290473018","2,805637111","5,246294989","0,3321820649","0,3450696122","0,3316422841","0,3068208363","0,3117452175","0,3083229556","-0,1860465116","6,657142857","-0,3861940299","-0,2370820669","0,1354581673","-0,3368421053"
CYRX,CryoPort Inc,Industrials,Integrated Freight & Logistics,618049116,1922140714,2938416459,841627090,758468903,618049116,"-29,98417691","-51,78469752","-9,863010509","-2,892060712","-20,32553504","-3,807492876",0,0,0,0,0,0,5,5,5,5,5,5,"0,8005431891","0,8005431891","0,8005431891","0,8005431891","0,8005431891","0,8005431891","-0,01224916922","-0,01449205067","-0,006211878237","-0,03268897009","-0,06016895861","-0,08855236031","-0,1348176624","-0,05766825376","-0,01660167162","-0,01779691217","-0,03475608428","-0,1746716479","0,7294006207","1,318543398","1,828707939",0,"0,06589610436","-0,01695065261","2,928906681","-4,630754838","-1,1568785","-1,604272296","-59,74737353","-3,095542361","0,5112250309","0,4617007218","0,4338433479","0,4338433479","0,437771044","0,4258515359","-0,6176470588","-2,527272727","-2,18556701",0,"0,8495145631","-1,376344086"
DENN,Denny's Corp,Consumer Cyclical,Restaurants,1119244000,957884680,1013488000,530845980,577379840,1119244000,"10,14978894","-174,495731","13,35591049","7,491445952","30,53927902","14,28626999",0,0,0,0,0,0,6,6,6,6,6,6,"1,366426774","1,366426774","1,366426774","1,366426774","1,366426774","1,366426774","0,02463063447","-0,01131261559","0,06599752958","0,04932634467","0,1020298736","0,002978883706","0,3391401559","0,01114503688","0,2193790682","0,1080104944","0,1035542118","0,08005887446","-0,1408964754","-0,4669175029","0,3796503872","0,1463053841","0,016416573","-0,02497833688","2,270417218","15,53811492","2,228562555","3,226469565","6,256631353","6,547970361","0,3004623293","0,2761144124","0,3568841763","0,310330851","0,3316742901","0,7342096769","1,835820896","-1,042105263","15,875","0,03361344538","-0,7154471545","0,1714285714"
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,Financial,Exchange Traded Fund,7990661540,8895731312,10857540108,9950821757,11586211946,7990661540,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
DRH,Diamondrock Hospitality Co,Real Estate,REIT - Hotel & Motel,2229382811,1743579255,2042043901,1732162698,1985973131,2229382811,"12,19851014","-4,218785289","-10,47294243","15,91313771","23,00395849","39,52142003","0,04559418203","0,01734420428","0,004875686124","0,009333516778","0,02100835919","0,01865199185",8,8,8,8,8,8,"0,9087542636","0,9087542636","0,9087542636","0,9087542636","0,9087542636","0,9087542636","-0,002667240884","-0,1041734128","-0,1354681125","-0,02492309936","0,05968849135","0,0752130591","0,06135015791",0,"-0,01114286901","0,0547435518","0,08850635653","0,04990881251","0,0861255708","-0,6807473902","0,8936785447","0,7659018856","0,07325389939","0,05118400695","5,26724538","-4,105624035","-21,81401059","4,711954855","4,436614691","4,801974705","0,2636481962","-0,1373577572","0,4974908928","0,5682868648","0,2726914121","0,5469026439","1,11627907","-3,164835165","0,5126903553","1,489583333","-0,2340425532","-0,5"
ENSG,Ensign Group Inc,Healthcare,Medical Care Facilities,2426160750,3951680640,4589841320,5266087210,6293073430,2426160750,"21,94001158","22,85577775","23,50165711","23,11214153","29,85207513","25,26129314","0,004201858711","0,002779483566","0,002524349127","0,002343217837","0,002062071824","0,00181621723",6,6,6,6,6,6,"3,721740181","3,721740181","3,721740181","3,721740181","3,721740181","3,721740181","0,04976336732","0,08290329444","0,04506011282","0,03561968417","0,04327087349","0,02510181996","0,04962378015","0,08638429584","0,08374716048","0,07846693263","0,05566792037","0,06883970649","0,1606764159","0,1797533444","0,0935925141","0,1514796985","0,2326539233","0,1424187292","7,041064506","3,11661617","3,126618418","3,490228234","3,854853412","3,155310772","0,1429430736","0,1695953044","0,1781990294","0,171208223","0,1584078212","0,1566922545","0,1588235294","0,5532994924","0,1176470588","0,1549707602","-0,07594936709","0,402739726"
ENZL,iShares MSCI New Zealand ETF,Financial,Exchange Traded Fund,111307927,131198798,113485900,93575755,93479385,111307927,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
ERIC,Telefonaktiebolaget L M Ericsson ADR,Technology,Communication Equipment,29088139999,39769600000,36197100000,19448031785,20979897302,29088139999,"127,4246997","20,95852505","13,69127934","10,70137432","-8,422194679","14201,05439","0,01570966514","0,0163638288","0,02217180886","0,04154761385","0,0403666514","0,03167671742",7,7,7,7,7,7,"1,491933158","1,491933158","1,491933158","1,491933158","1,491933158","1,491933158","0,04149822803","0,06669980139","0,1139390812","0,131684719","0,01741993404","0,1546374517","0,02624460602","0,1007787229","0,1405081883","0,1126510618","0,08486575722","0,007755683587","0,0003360780333","-0,0510722692","0,1814994271","0,1216038931","-0,08924380126","0,03830228209","0,1361332633","-0,1264570778","-0,3192065754","0,1075133537","-2,024894423","0,09637026957","0,374669916","0,4064245457","0,4348511065","0,4179402401","0,396444288","0,4494553814","1,313639024","6,278835386","0,5320512821","-0,2092050209","-2,328042328","1,000796813"
ERII,Energy Recovery Inc,Industrials,Pollution & Treatment Controls,542483480,775802280,1220266670,1147726860,1068887400,542483480,"49,10699166","28,79716375","85,83499685","47,90088112","49,45149554","36,48724946",0,0,0,0,0,0,6,6,6,6,6,6,"17,8626617","17,8626617","17,8626617","17,8626617","17,8626617","17,8626617","-0,003944731954","0,01327199378","0,005590393707","0,008247622858","0,02208660001","0,02285765651","0,0569765658","0,1353753365","0,07075802301","0,1143239958","0,07733732667","0,07979864572","-0,02255921627","0,2643957492","0,1282752929","0,2087215122","0,02196017231","0,1293270692","-0,9371231113","-1,967090559","-2,929438543","-1,332305419","-2,210621824","-0,653461813","0,7208034709","0,6932490689","0,6855751463","0,6955593952","0,678454838","0,6687432734","-0,525","1,473684211","-0,4893617021","0,75","-0,119047619","0,08108108108"
ESPO,VanEck Video Gaming and eSports ETF,Financial,Exchange Traded Fund,126386365,232178153,219675487,142139061,188136932,126386365,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
EVO,Evotec SE ADR,Healthcare,Drug Manufacturers - Specialty & Generic,3865609165,5542327680,8202179730,2857216572,4150914360,3865609165,"89,92597025","735,4034832","32,25384037","-15,19818954","-44,75267736","-7,238406276","0,005618677043",0,0,0,0,0,5,5,5,5,5,5,"0,6065742672","0,6065742672","0,6065742672","0,6065742672","0,6065742672","0,6065742672","0,003005057694","-0,01177227897","0,0004738869353","0,009161167228","-0,04781442172","-0,08033370291","0,03426762387","0,007285117126","0,0190091796","0,01077006202","-0,02428651617","-0,08804654565","0,1892143152","0,1220485757","0,2337879599","0,2158683826","0,03989364534","0,01988799963","2,407112865","0,939499751","-0,5887225905","-1,839544531","12,61927461","-1,700359534","0,29767022","0,2510221111","0,2452017203","0,2316394481","0,2240148139","0,1441477502","-0,5614035088","-0,84","31,5","-1,761538462","0,5252525253","-1,361702128"
FCBC,First Community Bankshares Inc,Financial,Banks - Regional,558328793,381317240,562033631,550172897,687467229,558328793,"12,54406525","10,68127707","11,32287992","12,00180018","13,90361516","14,80606852","0,03094087249","0,04658416332","0,03117011138","0,03306084696","0,03158683361","0,02881608794",6,6,6,6,6,6,"0,6186288727","0,6186288727","0,6186288727","0,6186288727","0,6186288727","0,6186288727","0,09911762631","0,1111416414","0,0779761959","0,1033234053","0,08845631464","0,07189559627","0,09014915664","0,08399930792","0,1191863241","0,1100884964","0,08791329501","0,09053825734","-0,03040280616","0,1791948943","-0,03557784145","0,06714833405","0,1650203534","0,06143902866","-1,242749949","-1,150346021","-0,6745393057","-0,9631826269","-1,152677397","-1,102211323","0,9224757257","0,8688026396","1,042277191","0,9421528857","0,8945983622","0,8676957189","0,128440367","-0,1788617886","0,4554455446","-0,04081632653","-0,05673758865","0,05263157895"
FER,Ferrovial S.E,Industrials,Engineering & Construction,21740876527,20555665410,20034587732,18192001806,25787509549,21740876527,"72,54722872","-39,70775487","14,77196007","90,49466589","53,39240155","9,303834569","0,01224112509","0,007246338908","0,001751728318","0,007758773986","0,00553734549","0,004313903488",7,7,7,7,7,7,"2,126284462","2,126284462","2,126284462","2,126284462","2,126284462","2,126284462","0,05019889952","0,05803010749","0,03876405246","0,05331218186","0,04792246795","0,03540719247","0,02191448642","0,01085685296","0,075834487","0,01719454633","0,02715302433","0,1244943321","0,05525535994","0,04740667327","0,06891657467","0,1140454411","0,1275327771","0,07434813249","3,969607843","28,73275862","3,488433576","7,29978355","4,605548038","1,480942939","0,8432441361","0,8415076486","0,8411035704","0,8414779499","0,8770260747","0,87810211","2,127272727","-1,790322581","4,326530612","-0,8466257669","0,88","8,446808511"
FEX,First Trust Large Cap Core AlphaDEX Fund,Financial,Exchange Traded Fund,781842670,880127353,1106661563,959713975,1080652079,781842670,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
