,Ticker,Country,Company,Sector,Industry,portfolio,year,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum_2024_cut
525,MCRI,USA,"Monarch Casino & Resort, Inc",Consumer Cyclical,Resorts & Casinos,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470675030.0,16.6966065,0.0,7.0,8.263654329,0.06866413286,0.1535042013,0.2086439019,-0.1176368039,0.5432272375,0.2662889518,1.0196681001471593,0.0494063315271748,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,MEOH,Canada,Methanex Corp,Basic Materials,Chemicals,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2638085973.0,7.642230872,0.01625524346,5.0,1.639782388,0.1516125503,0.08341913895,-0.02341592898,2.503544877,0.2006609315,-0.207177814,0.9500919132712914,-0.0352243248815523,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,MLKN,USA,MillerKnoll Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585479121.0,-82.74392981,0.02430474496,6.0,1.653724429,-0.04753918922,0.01040332488,0.60074642,7.89899909,0.3428028383,-1.12585034,1.2867346790569425,-0.4576116675867513,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,NDSN,USA,Nordson Corp,Industrials,Specialty Industrial Machinery,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13590452400.0,25.27080333,0.009710697353,7.0,5.240334319,0.03560730419,0.163281347,0.09654903525,0.903296333,0.5507269876,0.1382428941,0.91027321677259,-0.0433785275488409,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,NSIT,USA,Insight Enterprises Inc,Technology,Electronics & Computer Distribution,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3469743080.0,12.4719317,0.0,7.0,1.67375999,0.007762612559,0.1064342864,0.1054542268,1.800789472,0.1568916723,0.287394958,0.6808449762170051,-0.0693335935475744,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,NTRS,USA,Northern Trust Corp,Financial,Asset Management,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18443351270.0,13.79735285,0.04322077878,7.0,-0.3929893641,0.09053741396,0.04295184635,0.1947197263,-13.69839217,0.8706735297,-0.1400560224,1.024779540586362,-0.245051040858173,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,NXST,USA,Nexstar Media Group Inc,Communication Services,Broadcasting,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6567650690.0,7.09295105,0.02061779189,8.0,1.7470993,0.1809138641,0.08500094811,0.1211273666,3.067238267,0.6152369987,0.272918862,0.8614580565926643,0.1649593961150879,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,ODFL,USA,"Old Dominion Freight Line, Inc",Industrials,Trucking,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31519704826.0,23.2988505,0.004191331764,5.0,20.72690865,0.02856160535,0.3180136167,0.1909601151,-0.0407506128,0.3603990814,0.3685393258,1.2574231387366164,-0.1772290981128242,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PAYX,USA,Paychex Inc,Technology,Software - Application,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41659380000.0,32.05994974,0.02238590478,6.0,2.95553624,0.03074590704,0.3210632773,0.1367826859,0.2515995669,0.7059002103,0.2673267327,0.983879426927677,-0.1187337784720709,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PCAR,USA,Paccar Inc,Industrials,Farm & Heavy Construction Machinery,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34549725236.0,11.44944435,0.02913766213,5.0,3.7273045,0.0474607187,0.1067596762,0.225207569,1.564155926,0.1813516449,0.6106442577,0.7332920933394937,0.1670596938102102,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PENN,USA,PENN Entertainment Inc,Consumer Cyclical,Resorts & Casinos,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4579740000.0,21.55623593,0.0,4.0,0.3049755714,0.1265341588,0.05847286175,0.08411515665,7.518254497,0.4327131856,-0.4798387097,1.6862064109417298,-0.4135070868699384,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PEY,USA,Invesco High Yield Equity Dividend Achievers ETF,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960016000.0,,,,,,,,,,,0.5841901812649414,0.015785165069023,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PHO,USA,Invesco Water Resources ETF,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580694897.0,,,,,,,,,,,0.9559576118901572,-0.133928206010508,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PIE,USA,Invesco Dorsey Wright Emerging Markets Momentum ETF,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105583827.0,,,,,,,,,,,0.6673444667951877,-0.2875866391024415,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PPH,USA,VanEck Pharmaceutical ETF,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848278356.0,,,,,,,,,,,0.5496865537789845,0.0276938432959354,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PRN,USA,Invesco Dorsey Wright Industrials Momentum ETF,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138797021.0,,,,,,,,,,,1.0013597325158827,-0.2349195591508411,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PTC,USA,PTC Inc,Technology,Software - Application,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14142992760.0,39.15437986,0.0,8.0,5.56746793,0.03339554218,0.0900457463,0.06982672803,2.211384255,0.8003565837,-0.3424317618,1.1808025123494668,-0.0239063454314053,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PTF,USA,Invesco Dorsey Wright Technology Momentum ETF,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83684021.0,,,,,,,,,,,1.492000599026725,-0.3198584922356384,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,QQQ,USA,Invesco QQQ Trust Series 1,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161940566271.0,,,,,,,,,,,1.28676205471066,-0.3321987656599752,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,QTEC,USA,First Trust NASDAQ-100 Technology Sector Index Fund,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164260810.0,,,,,,,,,,,1.5650754659655746,-0.3980124645242247,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,RICK,USA,RCI Hospitality Holdings Inc,Consumer Cyclical,Restaurants,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860167743.0,13.31670242,0.002909734793,6.0,1.567329637,0.06606598516,0.1065074929,0.3705968513,2.430142532,0.6096853748,0.4569732938,1.2674662851686636,0.1669771035062639,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,ROCK,USA,Gibraltar Industries Inc,Industrials,Building Products & Equipment,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428473800.0,17.86962641,0.0,6.0,4.124311125,0.05611231542,0.09578793553,0.03745606565,0.6973338791,0.2292818673,0.1179039301,1.1538268287934137,-0.3113179349055321,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,ROP,USA,Roper Technologies Inc,Technology,Software - Application,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45844749000.0,38.50414928,0.005732289493,7.0,2.892127826,0.01451757495,0.04719491088,0.1112995987,2.784325724,0.6986112662,0.08056167882,0.7837032094503671,-0.0850034958729717,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,ROST,USA,"Ross Stores, Inc",Consumer Cyclical,Apparel Retail,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39435014640.0,26.84622433,0.01062496825,7.0,6.453079355,0.02550472764,0.1450915229,-0.01165215462,0.4688247657,0.2540459158,-0.1006160164,1.1306188850688168,0.0395632728415151,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,SATS,USA,EchoStar Corp,Communication Services,Telecom Services,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384083965.0,0.5598046636,0.001441920303,2.0,-0.4142228706,0.4114649359,0.03152303619,-0.05976342115,5.060605123,0.3447292152,1.62962963,0.7416659137781706,-0.3771471292943743,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,SCSC,USA,"Scansource, Inc",Technology,Electronics & Computer Distribution,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738886140.0,8.94383387,0.0,8.0,3.95954379,-0.1652025922,0.0801817633,0.1203276241,1.61721516,0.1208305535,0.9325842697,0.8046722902869549,-0.1789828831672598,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,SCVL,USA,"Shoe Carnival, Inc",Consumer Cyclical,Apparel Retail,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649204320.0,6.896510157,0.01313686735,7.0,2.282766791,-0.03537811598,0.1230121377,-0.05123219137,1.336471623,0.3709008227,-0.2693726937,1.3081571786390491,-0.401720605648947,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,SKYW,USA,Skywest Inc,Industrials,Airlines,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835372980.0,11.43952243,0.0,6.0,1.887461625,-0.2423049675,0.01983977518,0.1074018672,5.59677183,0.1661628826,-0.3484162896,1.1173745756098663,-0.5930490423201031,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,THRM,USA,Gentherm Inc,Consumer Cyclical,Auto Parts,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166713940.0,88.491049,0.0,6.0,2.670269919,-0.01167509082,0.03193430436,0.1515136453,1.092914714,0.2271602848,-0.7383512545,1.2472034180504388,-0.2555301803025207,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,TILE,USA,Interface Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574098420.0,29.70335123,0.004053373375,8.0,3.404643356,0.04238227855,0.03287552716,0.08124055522,4.341120625,0.3372575638,-0.6451612903,1.1813733543391345,-0.3898810802345765,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,TROW,USA,T. Rowe Price Group Inc,Financial,Asset Management,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24396722000.0,15.82101547,0.04492939666,6.0,7.513032692,0.08608560036,0.1588397218,-0.1542642631,-0.4538799414,0.5495962025,-0.4893292683,1.4564530858826426,-0.4162992126132305,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,UAL,USA,United Airlines Holdings Inc,Industrials,Airlines,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12325273101.0,16.88571235,0.0,6.0,1.176188215,0.1002027358,0.03415191132,0.8249167817,5.717327603,0.2366811256,1.36557377,1.411847639111013,-0.1712464415936662,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,UFPI,USA,UFP Industries Inc,Basic Materials,Lumber & Wood Production,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4883241795.0,6.885523879,0.01234152432,7.0,7.38597977,0.1378499622,0.2319876006,0.1147046815,-0.1603190472,0.1858844412,0.2770663562,1.0025600058226465,-0.1152507467325179,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,VRSK,USA,Verisk Analytics Inc,Industrials,Consulting Services,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27526557673.0,29.19179165,0.007007032613,7.0,6.111563562,0.02815376884,0.1914570967,0.01401015228,2.207098553,0.6697637165,0.4705882353,0.8381573379547739,-0.1985300922540794,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,WYNN,USA,Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9263112870.0,-22.10771774,0.000154207537,7.0,1.328046311,-0.04522453509,-0.0082852586,-0.001817112261,15.67489626,0.3637654136,0.438253012,1.3826285056801908,-0.060384954633547,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,AACG,China,ATA Creativity Global ADR,Consumer Defensive,Education & Training Services,peripheral,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21348287.0,-2.869363956,0.0,4.0,-1.616828031,-0.1181193909,-0.253669062,0.02280510954,0.5450953818,0.4956222069,-0.3217391304,0.4830239274617832,0.0672268234111805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,ACIC,USA,American Coastal Insurance Corp,Financial,Insurance - Property & Casualty,peripheral,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45687984.0,-0.09712612231,0.05673252947,5.0,0.8868266639,-3.860178599,-0.009094306761,-0.03454533529,-2.316074951,0.1978395271,-7.051851852,0.429348823517912,-0.7574668080127573,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,AIRT,USA,Air T Inc,Industrials,Conglomerates,peripheral,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69451408.0,5.995607613,0.0,5.0,2.182492877,-0.5287240537,0.04328418397,0.01116942,6.896381579,0.2224004247,2.494071146,0.688023722807608,-0.0115953983555924,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,ANIX,USA,Anixa Biosciences Inc,Healthcare,Biotechnology,peripheral,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131414250.0,-12.51154101,0.0,1.0,5.871145853,-0.03816704136,-0.4881953485,-1.0,0.884186758,0.0,0.0,0.8315908743412609,0.4072847770999426,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,ARTW,USA,Art's-way Manufacturing Co. Inc,Industrials,Farm & Heavy Construction Machinery,peripheral,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9605523.15,93.38042026,0.0,6.0,3.519476123,-0.07859553872,0.0272286612,0.02728073919,4.912104372,0.2705534928,-0.5583864119,0.1348220030367505,-0.4563380356417648,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,ASRV,USA,Ameriserv Financial Inc,Financial,Banks - Regional,peripheral,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67433100.0,9.049621375,0.02918329214,6.0,-0.8874380845,0.04642324408,0.02916929391,0.02048735061,10.21607506,0.8700380228,0.0487804878,0.0835511779030045,0.0473040529249237,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,AVBH,USA,Avidbank Holdings Inc,Financial,Banks - Regional,peripheral,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.898128162,0.0,5.0,0.3066229694,0.1905428351,-0.01770030111,0.4257911692,0.0,1.0,0.7821782178,0.2053501809877076,-0.1879167929066085,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
