,Ticker,Country,Company,Sector,Industry,portfolio,year,n,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum12mo_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum12mo_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum12mo_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum12mo_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum12mo_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum12mo_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum12mo_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum12mo_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum12mo_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum12mo_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum12mo_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum12mo_2024_cut
2404,INDY,USA,iShares India 50 ETF,Financial,Exchange Traded Fund,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816982953.0,,,,,,,,,,,0.8229595446865168,0.1971085654558977,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,OCFC,USA,OceanFirst Financial Corp,Financial,Banks - Regional,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304005800.0,11.98093317,0.03375004133,7.0,1.133333609,0.08942358175,0.05485150488,-0.1036791842,0.9219846872,0.9359069645,0.7450980392,,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,EXC,USA,Exelon Corp,Utilities,Utilities - Regulated Electric,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40407390000.0,23.63716882,0.03712336339,5.0,0.7723131115,-0.123223776,0.0217815192,-0.4570658918,3.611816146,0.3905675103,-0.1343283582,0.6883377945341083,0.4005760574738817,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,AMKR,USA,AMKOR Technology Inc,Technology,Semiconductor Equipment & Materials,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6058750370.0,9.402461326,0.008470929465,4.0,3.549179917,0.05648874206,0.1496155723,,0.4087798724,0.199655965,0.8714285714,2.1464981724619325,0.6884221892039966,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,KRNY,USA,Kearny Financial Corp,Financial,Banks - Regional,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924717500.0,15.56979188,0.02909830648,6.0,-0.5619498688,0.0710586576,0.03516013143,0.0123790659,6.766307561,0.8096915543,0.4,0.7444432940530565,0.3147956677155608,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,IBKR,USA,Interactive Brokers Group Inc,Financial,Capital Markets,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30268121873.0,24.28800623,0.005079734507,6.0,1.110214105,0.7778677657,0.08313737352,0.2148760331,4.495934959,0.7840136054,0.3388429752,1.1513456668061892,0.3226940097423152,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,VRSK,USA,Verisk Analytics Inc,Industrials,Consulting Services,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36752554837.0,55.55754585,0.005084014172,7.0,6.111563562,0.02396942494,0.1010340815,0.08508856967,2.671497957,0.653319797,-0.05336426914,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,EVRG,USA,Evergy Inc,Utilities,Utilities - Regulated Electric,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15766578000.0,17.86028191,0.03168978003,5.0,0.8389665418,-0.03951198121,0.04401049444,0.1370334188,4.798320052,0.311346591,0.4080882353,0.2992034987556838,0.314771859835826,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,HTLD,USA,"Heartland Express, Inc",Industrials,Trucking,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327585780.0,16.88280157,0.03427330236,4.0,2.717790866,-0.006890224851,0.05929324662,-0.05885671247,-0.7506876695,0.1544845575,0.1494252874,,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,QCOM,USA,"Qualcomm, Inc",Technology,Semiconductors,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205728750000.0,16.13141435,0.0206201991,7.0,6.218846227,0.05928307242,0.273883825,0.426458714,0.8075806877,0.5751057618,0.7411504425,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,NDSN,USA,Nordson Corp,Industrials,Specialty Industrial Machinery,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14844461040.0,33.07993816,0.006499000383,7.0,5.240334319,0.03377300626,0.1430520649,0.1136716798,0.9261246535,0.5605261854,0.81264637,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,VCSH,USA,Vanguard Short-Term Corporate Bond ETF,Financial,Exchange Traded Fund,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42904336165.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,TBBK,USA,Bancorp Inc,Financial,Banks - Regional,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445603504.0,13.08124407,0.0,6.0,-0.2848224943,0.05688718502,0.127481739,0.1065169483,-3.052771486,0.9561010084,0.3722627737,1.51014951145218,0.9051530675727736,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,FITB,USA,Fifth Third Bancorp,Financial,Banks - Regional,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29942279899.0,11.03983067,0.02933257987,8.0,0.5958743187,0.07831831526,0.06628062787,-0.01070583842,2.496637351,0.9919466465,1.038251366,1.2437040937774104,0.6601533608907713,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,HTBK,USA,Heritage Commerce Corp,Financial,Banks - Regional,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721102963.0,15.05241006,0.04355153446,8.0,182.4063955,0.07882590968,0.07477039845,0.01590468412,-18.10590809,0.9754701002,0.3389830508,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,WTW,United Kingdom,Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28023820000.0,7.200075793,0.01230314961,6.0,1.703467302,0.06118678681,0.08394322196,0.04445734185,0.2814522938,0.4162036008,0.9477124183,0.8160702828854701,0.162125059459405,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,CVBF,USA,CVB Financial Corp,Financial,Banks - Regional,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3098562250.0,13.61692562,0.03377227477,7.0,-0.4842665075,0.06585097706,0.07310022685,-0.02236237454,-3.82484153,1.043648707,0.2,0.848838366118565,0.1462510373669989,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,IGIB,USA,iShares Trust iShares 5-10 Year Investment Grade Corporate Bond ETF,Financial,Exchange Traded Fund,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12107656870.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,CHRW,USA,"C.H. Robinson Worldwide, Inc",Industrials,Integrated Freight & Logistics,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14045607370.0,16.88969157,0.01944878796,7.0,9.316086769,0.001685457362,0.2092410023,0.4254326466,1.678005262,0.06962468149,0.6962365591,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,CME,USA,CME Group Inc,Financial,Financial Data & Stock Exchanges,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81927812140.0,31.05232757,0.02674236519,4.0,0.5674121385,0.02779163627,0.0556824623,-0.03970431649,0.1554293283,0.8215237648,0.2419080068,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,ACWI,USA,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17141591773.0,,,,,,,,,,,0.9253452639759082,0.194711697540997,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,LKQ,USA,LKQ Corp,Consumer Cyclical,Auto Parts,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17150571000.0,16.33278192,0.004164584374,6.0,2.596276542,0.06024900831,0.1059295146,0.1255646527,2.250712251,0.4066009626,0.7511961722,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,JKHY,USA,"Jack Henry & Associates, Inc",Technology,Information Technology Services,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12165727646.0,39.68689276,0.01125049234,8.0,12.47727173,0.02534066817,0.1633205994,0.03603746935,0.09522217119,0.3951860541,0.06735751295,0.6590639397645731,0.066300655577083,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,FWRD,USA,Forward Air Corp,Industrials,Integrated Freight & Logistics,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263012230.0,31.06206322,0.006987411756,3.0,1.052864217,0.02467977189,0.1093899754,0.09267210314,1.553648257,0.2263176827,3.583333333,1.1631578467832069,0.6045233842012072,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,CAC,USA,Camden National Corp,Financial,Banks - Regional,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709939611.0,10.40044976,0.0293698608,8.0,0.3015226691,0.1962504659,0.08656691331,-0.04918675866,0.388048877,0.9594752096,0.164556962,,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,GLRE,Cayman Islands,Greenlight Capital Re Ltd,Financial,Insurance - Reinsurance,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258141611.0,15.25555887,0.0,4.0,0.9853034038,-0.2145231395,0.0,0.1914004904,0.5540272046,0.08856650025,3.636363636,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,ODFL,USA,"Old Dominion Freight Line, Inc",Industrials,Trucking,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41275699740.0,40.06961245,0.002228532536,5.0,20.72690865,0.01598496668,0.2379319706,0.309130541,-0.2195681383,0.3376996261,0.5669014085,,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,JBHT,USA,"J.B. Hunt Transport Services, Inc",Industrials,Integrated Freight & Logistics,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21417728595.0,28.30600652,0.00577849113,7.0,4.553383908,0.01283167537,0.141344547,0.2627208864,0.7036172055,0.1536630994,0.5063291139,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,CPB,USA,Campbells Co,Consumer Defensive,Packaged Foods,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13124920000.0,13.22071856,0.03313917851,5.0,1.726828501,0.0573707874,0.09561001724,-0.02473823496,2.803542673,0.3316422841,-0.3861940299,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,POWI,USA,Power Integrations Inc,Technology,Semiconductors,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502617820.0,34.08352764,0.005817328466,6.0,17.50154135,0.03276291411,0.1734383067,0.4402029006,-0.7529165833,0.5127979445,1.282051282,1.8172405314036493,0.1835948517165677,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,FBNC,USA,First Bancorp,Financial,Banks - Regional,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620042480.0,17.03146962,0.01364553392,5.0,-0.3781944046,0.0816061616,0.06912366794,0.02013608262,-3.289930426,0.9244250468,-0.0462633452,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,TLT,USA,iShares 20+ Year Treasury Bond ETF,Financial,Exchange Traded Fund,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16256443000.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,LBTYA,Bermuda,Liberty Global Ltd,Communication Services,Telecom Services,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7648706234.0,0.6083891763,0.0,4.0,0.4779540714,0.2620973732,0.02911072677,-0.1068910562,4.180383037,0.7073501886,9.375,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,VOD,United Kingdom,Vodafone Group plc ADR,Communication Services,Telecom Services,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43093685311.0,653.3244853,0.06296349539,7.0,-0.2365579366,0.3061784807,0.005227523128,-0.04598621276,2.9026991,0.3132461366,1.053333333,0.7085077714763762,-0.0212452138981733,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,MRVL,USA,Marvell Technology Inc,Technology,Semiconductors,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73878218310.0,-127.5080261,0.00454211524,7.0,6.727232758,0.01973529274,-0.0224185892,0.09993438702,1.495681935,0.5012967766,-1.175213675,1.8176529703810589,0.921331334018798,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,BND,USA,Vanguard Total Bond Market ETF,Financial,Exchange Traded Fund,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319575282880.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,HBAN,USA,"Huntington Bancshares, Inc",Financial,Banks - Regional,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22180544340.0,15.03223761,0.04561624847,4.0,-0.492000939,0.09323591326,0.04204622816,0.1607483772,0.770938446,0.98125,0.3043478261,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,BANF,USA,Bancfirst Corp,Financial,Banks - Regional,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2304977592.0,13.7710491,0.01955432293,5.0,-0.1842132411,0.07653780325,0.1332807515,0.07045975328,-8.597634379,0.994620292,0.6766666667,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,PLAB,USA,"Photronics, Inc",Technology,Semiconductor Equipment & Materials,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133978300.0,15.03917221,0.0,6.0,7.557068971,0.04976933521,0.06394165325,0.08868426793,-0.8215748608,0.2516628726,0.7115384615,1.590275918587411,0.765137655455481,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,SCSC,USA,"Scansource, Inc",Technology,Electronics & Computer Distribution,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899275800.0,66.24816952,0.0,8.0,3.95954379,0.1937736079,0.05100954954,0.03381922438,0.9668397541,0.1113099315,1.570512821,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,MSEX,USA,Middlesex Water Co,Utilities,Utilities - Regulated Water,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109821400.0,57.58387653,0.009263467598,6.0,1.138260547,-0.02202645684,0.03378098659,0.01093988361,5.16599542,0.4853256579,-0.0504587156,0.5458166408854342,0.6485010927538424,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,PDFS,USA,PDF Solutions Inc,Technology,Software - Application,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195494740.0,-54.94308544,0.0,2.0,6.436900665,0.0001609327977,-0.07182132067,0.2613860936,3.29896249,0.6020799568,0.5042735043,1.299203617031912,0.4946686200557932,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,PAYX,USA,Paychex Inc,Technology,Software - Application,central,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49262850000.0,33.11735854,0.02500116862,6.0,2.95553624,0.03152177714,0.2601663548,0.004034154189,-0.05935741514,0.686649576,-0.003289473684,0.8881530232484766,0.5119695006253489,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
