,Ticker,Country,Company,Sector,Industry,portfolio,year,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum12mo_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum12mo_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum12mo_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum12mo_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum12mo_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum12mo_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum12mo_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum12mo_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum12mo_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum12mo_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum12mo_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum12mo_2024_cut
157,VALU,USA,"Value Line, Inc",Financial,Financial Data & Stock Exchanges,peripheral,2019,278719835.0,18.66760752,0.03283978514,5.0,7.088649184,0.05223051401,0.06002351861,0.01084532174,-1.123356401,0.5095843561,-0.2434210526,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,VIRC,USA,Virco Manufacturing Corp,Consumer Cyclical,"Furnishings, Fixtures & Appliances",peripheral,2019,65567792.0,-40.5111772,0.01422343704,5.0,,-0.04637146356,0.0241574431,0.06037921252,3.012237762,0.3342085335,0.5238095238,0.5158402470678165,0.0725002785222805,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,WFCF,USA,Where Food Comes From Inc,Industrials,Specialty Business Services,peripheral,2019,41452000.0,31.77896042,0.0,6.0,8.822946877,0.05862359881,0.06800110123,0.1668453482,0.4467328185,0.4370366805,0.2307692308,-0.1281863163077429,-0.1457285863567686,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,WVVI,USA,Willamette Valley Vineyard Inc,Consumer Defensive,Beverages - Wineries & Distilleries,peripheral,2019,34404185.0,13.7019285,0.02982378368,1.0,1.010600721,-0.02985689011,0.04180179969,0.07233721317,0.9840258976,0.6179813112,-0.1891891892,0.155934693351109,0.0130624316882312,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,ZYXI,USA,Zynex Inc,Healthcare,Medical Distribution,peripheral,2019,259023664.0,26.89562724,0.008860397259,3.0,-4.993501962,0.02406252005,0.3614585486,0.4246953034,-0.7900202634,0.8061664321,-0.03846153846,0.6982266449273868,1.7074827232306693,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,ACGL,Bermuda,Arch Capital Group Ltd,Financial,Insurance - Diversified,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,14457140772.0,10.34381756,0.002862202779,7.0,1.257858639,0.1958002712,8.438984525,0.2226732408,1.190090624,0.31324313,-0.142118863,1.322388516380207,-0.1738824739304394,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,ACWI,USA,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,14701126920.0,,,,,,,,,,,0.9176053052596396,0.1613886680222667,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,ADEA,USA,Adeia Inc,Technology,Software - Application,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,583403940.0,3.121415625,0.06729676939,7.0,2.965363534,0.8061226985,0.07817265523,2.185023584,2.161382508,0.7162608462,2.377952756,,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,ADI,USA,Analog Devices Inc,Technology,Semiconductors,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,54542359190.0,35.79248476,0.02028089877,7.0,7.062895149,0.04217494551,0.06922617903,-0.06476461197,1.783005771,0.6586544914,-0.1038251366,1.1982154043127689,0.2335707973645588,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,AIA,USA,iShares Asia 50 ETF,Financial,Exchange Traded Fund,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,623487347.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,AMAT,USA,Applied Materials Inc,Technology,Semiconductor Equipment & Materials,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,78964500000.0,15.0624924,0.01443741061,7.0,14.04516487,0.06204234142,0.211152194,0.1775739321,0.07455497382,0.4471573073,0.3706293706,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,AMKR,USA,AMKOR Technology Inc,Technology,Semiconductor Equipment & Materials,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,3668466360.0,10.77061945,0.002652519894,4.0,3.549179917,0.05958666625,0.1027728102,0.246243569,0.6410450603,0.1783582073,1.8,1.4818196158877504,0.1181927240887297,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,AMSF,USA,Amerisafe Inc,Financial,Insurance - Specialty,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1109071505.0,12.79147445,0.08013867389,5.0,1.050459836,0.05639903046,0.3376098864,-0.08333828334,-0.5729383926,1.0,-0.06875,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,ATLO,USA,Ames National Corp,Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,219128382.0,11.65702706,0.04128610213,8.0,1.151862312,0.1295333251,0.07494702021,0.1350780008,-5.929890601,0.8126860701,0.1075268817,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,BANR,USA,Banner Corp,Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1629409913.0,14.17215651,0.0572616414,7.0,0.3094993813,0.06852491947,0.04994685542,0.02735127161,-3.712562754,0.8339080776,-0.2200956938,1.4444394287700493,-0.1521576402895423,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,BELFB,USA,Bel Fuse Inc,Technology,Electronic Components,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,185590440.0,16.47783596,0.01595094443,5.0,5.396179769,0.1927204204,0.04935656929,-0.05410306816,1.360036031,0.2570576528,2.444444444,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,BND,USA,Vanguard Total Bond Market ETF,Financial,Exchange Traded Fund,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,310509599325.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,BSET,USA,Bassett Furniture Industries Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,199183921.0,-15.85227302,0.02750662986,8.0,2.375791513,0.1855123632,-0.002083878427,-0.2530818183,-28.62216083,0.5156038996,-4.526315789,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,CAC,USA,Camden National Corp,Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,533708326.0,9.013268668,0.03700738189,8.0,0.3015226691,0.02854354261,0.07664891945,-0.01488276382,1.279953362,0.8366603412,0.07046070461,1.0920426246620123,-0.2145730425944176,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,CACC,USA,Credit Acceptance Corp,Financial,Credit Services,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,5905475156.0,14.68335335,0.0,8.0,2.293880858,0.1579988194,0.0,0.125591456,8.131286854,0.7499399472,-0.3210876482,1.1347356609045562,-0.2403894132422493,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,CCOI,USA,Cogent Communications Holdings Inc,Communication Services,Telecom Services,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,2758037037.0,442.5503716,0.04704363087,3.0,0.2185128698,0.03066931234,0.06908855892,0.04017877578,5.374884019,0.614230166,-0.8395061728,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,CDNS,USA,"Cadence Design Systems, Inc",Technology,Software - Application,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,37379773550.0,63.22710641,0.0,7.0,13.88375656,0.02169273714,0.1910590986,0.1483410442,-0.5820106939,0.886131043,-0.402266289,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,CENX,USA,Century Aluminum Co,Basic Materials,Aluminum,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,993803000.0,-8.006366586,0.0,5.0,2.388421203,0.02988295,-0.06614919722,-0.1260481324,-22.1025641,-0.0227400162,-0.5862068966,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,CNOB,USA,ConnectOne Bancorp Inc,Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,782833030.0,10.96862742,0.0183095309,6.0,-0.7422280848,0.1009358131,0.0448890666,0.1541254798,3.527743768,0.6552727836,-0.1352657005,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,CPB,USA,Campbells Co,Consumer Defensive,Packaged Foods,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,14650050000.0,9.19541769,0.0284566477,5.0,1.726828501,0.07327920781,0.0946491258,0.07203651166,3.883252259,0.3450696122,6.657142857,,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,CPRT,USA,"Copart, Inc",Industrials,Specialty Business Services,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,30047980480.0,31.06663382,0.0,6.0,27.65549327,0.01445063226,0.2282534082,0.08013195185,0.04434235017,0.4569322488,0.1774193548,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,CSCO,USA,"Cisco Systems, Inc",Technology,Communication Equipment,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,188979250000.0,17.79165329,0.03015303064,7.0,3.163942082,0.07345791507,0.1507445222,-0.05015027744,0.169528815,0.6426441654,0.01149425287,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,CVBF,USA,CVB Financial Corp,Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,2635912500.0,14.97301577,0.03712389088,7.0,-0.4842665075,0.06801767847,0.06603479259,-0.05509931264,-6.166550573,0.921041028,-0.1216216216,0.9775143075704368,-0.0598056323456133,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,CVLT,USA,Commvault Systems Inc,Technology,Software - Application,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,2596188560.0,-328.3792099,0.0,5.0,2.144353499,0.04599502107,-0.0144077737,-0.05636346502,-61.8665634,0.8254872296,-2.604278075,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,ECPG,USA,"Encore Capital Group, Inc",Financial,Credit Services,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1225717550.0,5.778112845,0.0,5.0,0.7338763587,0.227324705,0.08622645627,0.07420792012,5.779913052,0.5557473025,0.2532833021,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,EEFT,USA,Euronet Worldwide Inc,Technology,Software - Infrastructure,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,7646391497.0,-2245.196273,0.0,7.0,1.926332852,0.02042568178,-0.00602123669,-0.09723578229,-0.8120822851,0.2021424256,-1.01022187,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,ERIC,Sweden,Telefonaktiebolaget L M Ericsson ADR,Technology,Communication Equipment,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,39769600000.0,20.95852505,0.0163638288,7.0,1.491933158,0.06669980139,0.1007787229,-0.0510722692,-0.1264570778,0.4064245457,6.278835386,0.966395738478212,0.3882718679706529,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,ERIE,USA,Erie Indemnity Co,Financial,Insurance Brokers,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,12842347864.0,43.80493595,0.02124054632,6.0,11.54273112,0.02234303857,-0.430187789,0.02389337092,-0.1827589966,0.133316959,-0.07425742574,0.687158130441625,0.5018654152123752,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,EVRG,USA,Evergy Inc,Utilities,Utilities - Regulated Electric,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,12617423000.0,20.39765809,0.03687002215,5.0,0.8389665418,0.01534268664,0.0380172111,-0.04553401453,4.973218649,0.3069361338,-0.02508960573,1.076710115274493,-0.1298686503844662,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,FAD,USA,First Trust Multi Cap Growth AlphaDEX Fund,Financial,Exchange Traded Fund,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,154857442.0,,,,,,,,,,,0.982578100871276,0.3438778001679772,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,FCBC,USA,First Community Bankshares Inc,Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,381317240.0,10.68127707,0.04658416332,6.0,0.6186288727,0.1111416414,0.08399930792,0.1791948943,-1.150346021,0.8688026396,-0.1788617886,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,FEX,USA,First Trust Large Cap Core AlphaDEX Fund,Financial,Exchange Traded Fund,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,880127353.0,,,,,,,,,,,1.0562428869967433,0.1340376906705573,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,FITB,USA,Fifth Third Bancorp,Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,19696917810.0,13.80876391,0.04354201371,8.0,0.5958743187,0.0006597274805,0.03129454593,-0.0682055446,5.611183923,0.7650939873,-0.4504504505,1.6316131746547229,-0.0676998492140659,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,FNX,USA,First Trust Mid Cap Core AlphaDEX Fund,Financial,Exchange Traded Fund,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,852487311.0,,,,,,,,,,,1.1160088806891582,0.153448308581529,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,FORM,USA,FormFactor Inc,Technology,Semiconductor Equipment & Materials,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,3338265960.0,42.01083275,0.0,6.0,19.06005812,0.03437323533,0.09364469135,0.1766893313,-0.8760948309,0.4150999977,0.9411764706,1.307220628587694,0.6053435171187447,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,FWRD,USA,Forward Air Corp,Industrials,Integrated Freight & Logistics,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,2102419240.0,89.46049973,0.009829188866,3.0,1.052864217,0.03033111814,0.06104630624,0.04475525166,1.827900149,0.1804646129,-0.7236842105,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,GBLI,USA,Global Indemnity Group LLC,Financial,Insurance - Property & Casualty,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,411136293.0,-19.45097907,0.03520667721,5.0,0.7838021826,0.01700983014,-0.007666205123,-0.03461698805,-13.01319135,0.05438979208,-1.303278689,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,HAS,USA,"Hasbro, Inc",Consumer Cyclical,Leisure,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,12880458000.0,57.7047209,0.02902432285,6.0,2.625130491,0.0662486252,0.03965880385,0.1578746663,3.167716133,0.5812017419,-0.6,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
